ObjectID,Frame,X,Y
2,0,"[938.0, 763.0]","[599.0, 473.0]"
2,1,"[938.5, 763.0]","[599.5, 473.0]"
2,2,"[938.0, 763.0]","[600.0, 473.0]"
2,3,"[938.0, 763.0]","[600.0, 474.0]"
2,4,"[939.0, 763.0]","[600.0, 474.0]"
2,5,"[939.5, 763.0]","[599.5, 473.0]"
2,6,"[939.0, 763.0]","[599.0, 474.0]"
2,7,"[939.0, 763.0]","[598.5, 474.0]"
2,8,"[938.5, 763.0]","[599.5, 474.0]"
2,9,"[938.0, 763.0]","[598.0, 474.0]"
2,10,"[938.5, 764.0]","[597.5, 474.0]"
2,11,"[939.0, 764.0]","[598.0, 474.0]"
2,12,"[939.5, 764.5]","[598.5, 474.5]"
2,13,"[939.0, 764.0]","[597.0, 475.0]"
2,14,"[939.0, 764.0]","[598.0, 475.0]"
2,15,"[939.0, 765.0]","[598.0, 475.0]"
2,16,"[939.0, 765.0]","[598.0, 475.0]"
2,17,"[939.0, 765.0]","[598.0, 474.0]"
2,18,"[939.0, 765.0]","[597.0, 475.0]"
2,19,"[939.5, 765.0]","[597.5, 476.0]"
2,20,"[938.5, 764.0]","[596.5, 475.0]"
2,21,"[938.5, 765.0]","[597.5, 475.0]"
2,22,"[938.0, 765.0]","[597.0, 475.0]"
2,23,"[938.5, 764.5]","[596.5, 475.5]"
2,24,"[938.5, 765.0]","[596.5, 476.0]"
2,25,"[937.5, 765.0]","[596.5, 476.0]"
2,26,"[938.0, 765.0]","[596.0, 475.0]"
2,27,"[938.5, 765.0]","[596.5, 475.0]"
2,28,"[938.0, 765.0]","[596.0, 475.0]"
2,29,"[938.5, 765.0]","[596.5, 475.0]"
2,30,"[938.5, 765.0]","[596.5, 475.0]"
2,31,"[937.5, 765.0]","[595.5, 475.0]"
2,32,"[938.5, 765.0]","[596.5, 475.0]"
2,33,"[937.5, 765.0]","[595.5, 475.0]"
2,34,"[937.5, 765.0]","[595.5, 476.0]"
2,35,"[937.5, 766.0]","[595.5, 476.0]"
2,36,"[937.5, 766.0]","[595.5, 476.0]"
2,37,"[937.5, 766.0]","[595.5, 476.0]"
2,38,"[938.5, 766.0]","[595.5, 475.0]"
2,39,"[937.5, 766.0]","[594.5, 475.0]"
2,40,"[937.5, 766.0]","[594.5, 475.0]"
2,41,"[937.0, 767.0]","[595.0, 475.0]"
2,42,"[937.0, 767.0]","[594.0, 475.0]"
2,43,"[937.0, 767.0]","[595.0, 476.0]"
2,44,"[937.0, 767.0]","[595.0, 476.0]"
2,45,"[937.0, 767.0]","[595.0, 476.0]"
2,46,"[937.5, 767.0]","[594.5, 475.0]"
2,47,"[936.5, 767.0]","[594.5, 475.0]"
2,48,"[936.5, 767.0]","[593.5, 475.0]"
2,49,"[937.5, 767.0]","[593.5, 475.0]"
2,50,"[937.0, 767.0]","[593.0, 475.0]"
2,51,"[937.0, 767.0]","[593.0, 475.0]"
2,52,"[937.5, 767.0]","[592.5, 475.0]"
2,53,"[936.5, 768.0]","[592.5, 475.0]"
2,54,"[936.5, 768.0]","[592.5, 475.0]"
2,55,"[936.5, 768.0]","[592.5, 475.0]"
2,56,"[935.5, 768.0]","[592.5, 475.0]"
2,57,"[935.5, 768.0]","[592.5, 475.0]"
2,58,"[935.5, 769.0]","[591.5, 474.0]"
2,59,"[935.5, 769.0]","[592.5, 474.0]"
2,60,"[935.5, 769.0]","[592.5, 475.0]"
2,61,"[935.5, 769.0]","[591.5, 475.0]"
2,62,"[935.5, 769.0]","[591.5, 475.0]"
2,63,"[934.5, 769.0]","[591.5, 475.0]"
2,64,"[935.5, 770.0]","[592.5, 475.0]"
2,65,"[935.5, 770.0]","[591.5, 475.0]"
2,66,"[934.5, 770.0]","[591.5, 475.0]"
2,67,"[934.5, 770.0]","[591.5, 475.0]"
2,68,"[934.5, 770.0]","[591.5, 475.0]"
2,69,"[934.5, 770.0]","[591.5, 475.0]"
2,70,"[934.5, 769.0]","[591.5, 476.0]"
2,71,"[934.5, 769.0]","[590.5, 475.0]"
2,72,"[933.5, 769.0]","[591.5, 475.0]"
2,73,"[934.5, 770.0]","[590.5, 475.0]"
2,74,"[934.5, 769.0]","[591.5, 475.0]"
2,75,"[934.5, 769.0]","[590.5, 475.0]"
2,76,"[934.5, 770.0]","[590.5, 475.0]"
2,77,"[933.5, 770.0]","[590.5, 475.0]"
2,78,"[933.5, 770.0]","[590.5, 475.0]"
2,79,"[933.5, 770.0]","[590.5, 475.0]"
2,80,"[933.5, 770.0]","[589.5, 475.0]"
2,81,"[933.5, 770.0]","[590.5, 475.0]"
2,82,"[933.5, 770.0]","[590.5, 475.0]"
2,83,"[932.5, 770.0]","[589.5, 475.0]"
2,84,"[932.5, 770.0]","[590.5, 475.0]"
2,85,"[933.5, 770.0]","[590.5, 475.0]"
2,86,"[933.5, 770.0]","[590.5, 475.0]"
2,87,"[933.5, 770.0]","[589.5, 474.0]"
2,88,"[932.5, 770.0]","[589.5, 475.0]"
2,89,"[932.5, 771.0]","[589.5, 475.0]"
2,90,"[932.5, 771.0]","[589.5, 475.0]"
2,91,"[932.5, 771.0]","[589.5, 475.0]"
2,92,"[931.5, 771.0]","[589.5, 475.0]"
2,93,"[931.5, 771.0]","[589.5, 475.0]"
2,94,"[931.5, 771.0]","[589.5, 475.0]"
2,95,"[931.5, 771.0]","[589.5, 474.0]"
2,96,"[931.5, 771.0]","[589.5, 474.0]"
2,97,"[931.5, 771.0]","[589.5, 474.0]"
2,98,"[931.5, 772.0]","[589.5, 474.0]"
2,99,"[931.5, 772.0]","[589.5, 474.0]"
2,100,"[930.5, 772.0]","[589.5, 474.0]"
2,101,"[930.5, 772.0]","[589.5, 474.0]"
2,102,"[931.5, 772.0]","[589.5, 474.0]"
2,103,"[930.5, 772.0]","[588.5, 474.0]"
2,104,"[930.5, 772.0]","[588.5, 473.0]"
2,105,"[930.5, 772.0]","[588.5, 474.0]"
2,106,"[929.5, 772.0]","[588.5, 474.0]"
2,107,"[930.5, 773.0]","[588.5, 474.0]"
2,108,"[929.5, 772.0]","[588.5, 473.0]"
2,109,"[929.5, 772.0]","[588.5, 473.0]"
2,110,"[928.5, 772.0]","[588.5, 473.0]"
2,111,"[929.5, 772.0]","[587.5, 473.0]"
2,112,"[929.5, 772.0]","[588.5, 473.0]"
2,113,"[929.5, 773.0]","[588.5, 473.0]"
2,114,"[928.5, 773.0]","[588.5, 472.0]"
2,115,"[929.5, 773.0]","[588.5, 472.0]"
2,116,"[928.5, 773.0]","[588.5, 472.0]"
2,117,"[928.5, 773.0]","[588.5, 472.0]"
2,118,"[928.5, 773.0]","[587.5, 473.0]"
2,119,"[928.5, 773.0]","[588.5, 472.0]"
2,120,"[927.5, 773.0]","[588.5, 472.0]"
2,121,"[927.5, 773.0]","[588.5, 472.0]"
2,122,"[928.5, 773.0]","[587.5, 472.0]"
2,123,"[928.0, 773.0]","[588.0, 472.0]"
2,124,"[927.5, 774.0]","[588.5, 472.0]"
2,125,"[927.5, 774.0]","[588.5, 471.0]"
2,126,"[927.5, 774.0]","[588.5, 471.0]"
2,127,"[927.5, 774.0]","[587.5, 471.0]"
2,128,"[926.5, 774.0]","[587.5, 471.0]"
2,129,"[926.5, 773.0]","[587.5, 471.0]"
2,130,"[926.5, 774.0]","[587.5, 471.0]"
2,131,"[926.5, 774.0]","[587.5, 471.0]"
2,132,"[926.5, 774.0]","[587.5, 471.0]"
2,133,"[926.5, 774.0]","[587.5, 471.0]"
2,134,"[929.5, 775.0]","[586.5, 470.0]"
2,135,"[929.5, 774.0]","[586.5, 470.0]"
2,136,"[929.5, 774.0]","[586.5, 470.0]"
2,137,"[929.5, 774.0]","[586.5, 470.0]"
2,138,"[929.5, 774.0]","[586.5, 470.0]"
2,139,"[929.5, 774.0]","[586.5, 470.0]"
2,140,"[929.5, 774.0]","[586.5, 470.0]"
2,141,"[928.5, 774.0]","[585.5, 470.0]"
2,142,"[929.5, 775.0]","[586.5, 470.0]"
2,143,"[929.5, 775.0]","[586.5, 469.0]"
2,144,"[928.5, 775.0]","[585.5, 469.0]"
2,145,"[928.5, 775.0]","[586.5, 469.0]"
2,146,"[928.5, 775.0]","[585.5, 469.0]"
2,147,"[927.5, 775.0]","[585.5, 469.0]"
2,148,"[929.5, 775.0]","[586.5, 468.0]"
2,149,"[928.5, 775.0]","[586.5, 468.0]"
2,150,"[928.5, 775.0]","[586.5, 468.0]"
2,151,"[928.5, 775.0]","[585.5, 468.0]"
2,152,"[928.5, 775.0]","[585.5, 468.0]"
2,153,"[927.5, 775.0]","[585.5, 468.0]"
2,154,"[927.5, 775.0]","[585.5, 468.0]"
2,155,"[927.5, 775.0]","[584.5, 468.0]"
2,156,"[927.5, 775.0]","[585.5, 468.0]"
2,157,"[927.5, 775.0]","[585.5, 468.0]"
2,158,"[927.5, 775.0]","[585.5, 467.0]"
2,159,"[927.5, 775.0]","[584.5, 467.0]"
2,160,"[927.5, 775.0]","[585.5, 467.0]"
2,161,"[927.5, 775.0]","[584.5, 467.0]"
2,162,"[927.5, 776.0]","[584.5, 467.0]"
2,163,"[926.5, 776.0]","[584.5, 467.0]"
2,164,"[926.5, 776.0]","[585.5, 467.0]"
2,165,"[926.5, 775.0]","[585.5, 467.0]"
2,166,"[926.5, 776.0]","[584.5, 467.0]"
2,167,"[926.5, 776.0]","[584.5, 466.0]"
2,168,"[926.5, 776.0]","[584.5, 466.0]"
2,169,"[926.5, 776.0]","[584.5, 466.0]"
2,170,"[926.5, 776.0]","[583.5, 466.0]"
2,171,"[926.5, 776.0]","[584.5, 465.0]"
2,172,"[926.5, 776.0]","[584.5, 466.0]"
2,173,"[926.5, 776.0]","[584.5, 466.0]"
2,174,"[925.5, 776.0]","[583.5, 465.0]"
2,175,"[925.5, 776.0]","[584.5, 465.0]"
2,176,"[926.5, 776.0]","[584.5, 465.0]"
2,177,"[926.5, 776.0]","[583.5, 465.0]"
2,178,"[925.5, 776.0]","[583.5, 465.0]"
2,179,"[925.5, 776.0]","[583.5, 465.0]"
2,180,"[925.5, 777.0]","[583.5, 465.0]"
2,181,"[925.5, 776.0]","[583.5, 464.0]"
2,182,"[925.5, 776.0]","[583.5, 464.0]"
2,183,"[925.5, 777.0]","[582.5, 464.0]"
2,184,"[925.5, 776.0]","[582.5, 464.0]"
2,185,"[925.5, 776.0]","[582.5, 464.0]"
2,186,"[924.5, 776.0]","[582.5, 464.0]"
2,187,"[924.5, 776.0]","[582.5, 464.0]"
2,188,"[924.5, 777.0]","[581.5, 464.0]"
2,189,"[924.5, 776.0]","[582.5, 463.0]"
2,190,"[924.5, 776.0]","[582.5, 463.0]"
2,191,"[924.5, 776.0]","[581.5, 463.0]"
2,192,"[924.5, 776.0]","[581.5, 463.0]"
2,193,"[924.5, 776.0]","[581.5, 463.0]"
2,194,"[924.5, 777.0]","[581.5, 463.0]"
2,195,"[924.5, 777.0]","[581.5, 463.0]"
2,196,"[923.5, 776.0]","[581.5, 463.0]"
2,197,"[923.5, 776.0]","[581.5, 463.0]"
2,198,"[923.5, 776.0]","[581.5, 462.0]"
2,199,"[923.5, 776.0]","[580.5, 462.0]"
2,200,"[923.5, 777.0]","[581.5, 462.0]"
2,201,"[922.5, 777.0]","[581.5, 462.0]"
2,202,"[923.5, 777.0]","[581.5, 462.0]"
2,203,"[922.5, 777.0]","[581.5, 462.0]"
2,204,"[923.5, 777.0]","[581.5, 462.0]"
2,205,"[922.5, 777.0]","[580.5, 462.0]"
2,206,"[922.5, 776.0]","[580.5, 461.0]"
2,207,"[922.5, 776.0]","[581.5, 461.0]"
2,208,"[922.5, 776.0]","[581.5, 461.0]"
2,209,"[922.5, 776.0]","[580.5, 462.0]"
2,210,"[922.5, 776.0]","[580.5, 461.0]"
2,211,"[922.5, 776.0]","[580.5, 461.0]"
2,212,"[922.5, 776.0]","[580.5, 461.0]"
2,213,"[922.5, 776.0]","[580.5, 461.0]"
2,214,"[922.5, 777.0]","[581.5, 461.0]"
2,215,"[922.5, 776.0]","[581.5, 461.0]"
2,216,"[921.5, 776.0]","[581.5, 461.0]"
2,217,"[922.5, 776.0]","[581.5, 460.0]"
2,218,"[922.5, 776.0]","[581.5, 460.0]"
2,219,"[921.5, 776.0]","[580.5, 460.0]"
2,220,"[921.5, 776.0]","[580.5, 460.0]"
2,221,"[921.5, 776.0]","[580.5, 460.0]"
2,222,"[921.5, 776.0]","[580.5, 460.0]"
2,223,"[921.5, 776.0]","[580.5, 460.0]"
2,224,"[921.5, 777.0]","[580.5, 460.0]"
2,225,"[920.5, 776.0]","[580.5, 459.0]"
2,226,"[921.5, 776.0]","[580.5, 459.0]"
2,227,"[921.5, 776.0]","[580.5, 459.0]"
2,228,"[920.5, 776.0]","[580.5, 459.0]"
2,229,"[921.5, 776.0]","[580.5, 459.0]"
2,230,"[921.5, 776.0]","[580.5, 459.0]"
2,231,"[921.5, 776.0]","[580.5, 459.0]"
2,232,"[920.5, 776.0]","[580.5, 458.0]"
2,233,"[920.5, 776.0]","[580.5, 458.0]"
2,234,"[920.5, 776.0]","[580.5, 458.0]"
2,235,"[920.5, 776.0]","[580.5, 458.0]"
2,236,"[920.5, 776.0]","[580.5, 458.0]"
2,237,"[919.5, 776.0]","[580.5, 458.0]"
2,238,"[920.5, 776.0]","[580.5, 458.0]"
2,239,"[920.5, 776.0]","[580.5, 457.0]"
2,240,"[920.5, 776.0]","[579.5, 457.0]"
2,241,"[920.5, 775.0]","[580.5, 457.0]"
2,242,"[920.5, 776.0]","[580.5, 457.0]"
2,243,"[919.5, 776.0]","[579.5, 457.0]"
2,244,"[919.5, 776.0]","[579.5, 456.0]"
2,245,"[919.5, 775.0]","[580.5, 456.0]"
2,246,"[919.5, 775.0]","[580.5, 456.0]"
2,247,"[919.5, 775.0]","[579.5, 456.0]"
2,248,"[918.5, 775.0]","[579.5, 456.0]"
2,249,"[919.5, 775.0]","[579.5, 456.0]"
2,250,"[919.5, 775.0]","[579.5, 456.0]"
2,251,"[919.5, 775.0]","[579.5, 456.0]"
2,252,"[918.5, 775.0]","[579.5, 456.0]"
2,253,"[918.5, 776.0]","[579.5, 455.0]"
2,254,"[918.5, 775.0]","[579.5, 455.0]"
2,255,"[918.5, 775.0]","[579.5, 456.0]"
2,256,"[918.5, 775.0]","[579.5, 455.0]"
2,257,"[918.5, 775.0]","[579.5, 455.0]"
2,258,"[918.5, 775.0]","[579.5, 455.0]"
2,259,"[917.5, 775.0]","[579.5, 456.0]"
2,260,"[918.5, 775.0]","[579.5, 455.0]"
2,261,"[918.5, 775.0]","[579.5, 455.0]"
2,262,"[917.5, 775.0]","[579.5, 455.0]"
2,263,"[917.5, 775.0]","[579.5, 455.0]"
2,264,"[917.5, 775.0]","[579.5, 455.0]"
2,265,"[917.5, 775.0]","[578.5, 455.0]"
2,266,"[917.5, 775.0]","[579.5, 455.0]"
2,267,"[917.5, 775.0]","[579.5, 454.0]"
2,268,"[917.5, 775.0]","[579.5, 454.0]"
2,269,"[916.5, 774.0]","[579.5, 454.0]"
2,270,"[917.5, 774.0]","[579.5, 454.0]"
2,271,"[916.5, 774.0]","[579.5, 454.0]"
2,272,"[917.5, 774.0]","[579.5, 454.0]"
2,273,"[917.5, 774.0]","[578.5, 454.0]"
2,274,"[917.5, 774.0]","[579.5, 454.0]"
2,275,"[917.5, 774.0]","[578.5, 454.0]"
2,276,"[917.5, 773.0]","[579.5, 453.0]"
2,277,"[916.5, 774.0]","[579.5, 453.0]"
2,278,"[916.5, 774.0]","[578.5, 453.0]"
2,279,"[916.5, 774.0]","[579.5, 453.0]"
2,280,"[915.5, 774.0]","[578.5, 453.0]"
2,281,"[916.5, 773.0]","[578.5, 453.0]"
2,282,"[916.5, 773.0]","[579.5, 452.0]"
2,283,"[915.5, 773.0]","[579.5, 453.0]"
2,284,"[916.5, 774.0]","[579.5, 453.0]"
2,285,"[916.5, 773.0]","[579.5, 452.0]"
2,286,"[915.5, 773.0]","[579.5, 452.0]"
2,287,"[915.5, 773.0]","[579.5, 452.0]"
2,288,"[915.5, 773.0]","[579.5, 452.0]"
2,289,"[915.5, 773.0]","[578.5, 452.0]"
2,290,"[915.5, 772.0]","[578.5, 452.0]"
2,291,"[915.5, 773.0]","[578.5, 452.0]"
2,292,"[915.5, 773.0]","[578.5, 452.0]"
2,293,"[915.5, 773.0]","[578.5, 452.0]"
2,294,"[914.5, 772.0]","[578.5, 452.0]"
2,295,"[915.5, 772.0]","[578.5, 452.0]"
2,296,"[915.5, 772.0]","[578.5, 452.0]"
2,297,"[914.5, 772.0]","[578.5, 451.0]"
2,298,"[914.5, 772.0]","[577.5, 451.0]"
2,299,"[914.5, 772.0]","[578.5, 451.0]"
2,300,"[914.5, 771.0]","[577.5, 451.0]"
2,301,"[914.5, 771.0]","[578.5, 451.0]"
2,302,"[914.5, 774.0]","[577.5, 451.0]"
2,303,"[914.5, 774.0]","[578.5, 451.0]"
2,304,"[914.5, 773.0]","[577.5, 451.0]"
2,305,"[914.5, 773.0]","[578.5, 451.0]"
2,306,"[913.5, 773.0]","[577.5, 451.0]"
2,307,"[914.5, 774.0]","[578.5, 451.0]"
2,308,"[914.5, 774.0]","[578.5, 451.0]"
2,309,"[913.5, 774.0]","[577.5, 451.0]"
2,310,"[913.5, 774.0]","[578.5, 451.0]"
2,311,"[913.5, 774.0]","[577.5, 451.0]"
2,312,"[913.5, 774.0]","[577.5, 451.0]"
2,313,"[913.5, 774.0]","[577.5, 451.0]"
2,314,"[913.5, 773.0]","[577.5, 451.0]"
2,315,"[913.5, 774.0]","[578.5, 451.0]"
2,316,"[912.5, 774.0]","[578.5, 451.0]"
2,317,"[912.5, 774.0]","[578.5, 451.0]"
2,318,"[913.0, 774.0]","[578.0, 451.0]"
2,319,"[913.0, 774.0]","[579.0, 451.0]"
2,320,"[913.0, 773.0]","[579.0, 451.0]"
2,321,"[913.5, 774.0]","[579.5, 451.0]"
2,322,"[913.5, 774.0]","[578.5, 451.0]"
2,323,"[912.5, 774.0]","[578.5, 451.0]"
2,324,"[912.5, 774.0]","[578.5, 450.0]"
2,325,"[912.5, 773.0]","[577.5, 450.0]"
2,326,"[912.5, 773.0]","[577.5, 450.0]"
2,327,"[912.5, 773.0]","[577.5, 450.0]"
2,328,"[912.5, 774.0]","[577.5, 450.0]"
2,329,"[912.5, 774.0]","[577.5, 449.0]"
2,330,"[912.5, 774.0]","[577.5, 449.0]"
2,331,"[912.5, 774.0]","[577.5, 449.0]"
2,332,"[912.5, 774.0]","[577.5, 449.0]"
2,333,"[912.5, 774.0]","[577.5, 449.0]"
2,334,"[912.5, 774.0]","[577.5, 449.0]"
2,335,"[912.5, 774.0]","[577.5, 450.0]"
2,336,"[912.5, 774.0]","[576.5, 449.0]"
2,337,"[912.5, 774.0]","[576.5, 449.0]"
2,338,"[912.5, 774.0]","[576.5, 449.0]"
2,339,"[911.5, 774.0]","[576.5, 449.0]"
2,340,"[912.5, 774.0]","[576.5, 449.0]"
2,341,"[912.5, 774.0]","[576.5, 449.0]"
2,342,"[912.5, 774.0]","[576.5, 448.0]"
2,343,"[912.5, 774.0]","[576.5, 448.0]"
2,344,"[911.5, 774.0]","[575.5, 448.0]"
2,345,"[912.5, 773.0]","[576.5, 448.0]"
2,346,"[911.5, 773.0]","[576.5, 448.0]"
2,347,"[911.5, 773.0]","[575.5, 448.0]"
2,348,"[912.5, 773.0]","[575.5, 448.0]"
2,349,"[912.5, 772.5]","[575.5, 448.5]"
2,350,"[912.5, 774.0]","[575.5, 448.0]"
2,351,"[911.5, 774.0]","[574.5, 448.0]"
2,352,"[911.5, 774.0]","[575.5, 447.0]"
2,353,"[911.5, 773.0]","[575.5, 447.0]"
2,354,"[912.5, 773.0]","[575.5, 447.0]"
2,355,"[912.5, 773.0]","[574.5, 447.0]"
2,356,"[912.5, 773.0]","[574.5, 447.0]"
2,357,"[912.5, 773.0]","[574.5, 447.0]"
2,358,"[912.5, 774.0]","[574.5, 446.0]"
2,359,"[911.5, 773.0]","[574.5, 447.0]"
2,360,"[912.5, 773.0]","[574.5, 447.0]"
2,361,"[912.5, 773.0]","[574.5, 447.0]"
2,362,"[911.5, 773.0]","[574.5, 447.0]"
2,363,"[912.5, 773.0]","[574.5, 447.0]"
2,364,"[911.5, 773.0]","[574.5, 446.0]"
2,365,"[912.5, 773.0]","[573.5, 446.0]"
2,366,"[912.5, 773.0]","[573.5, 446.0]"
2,367,"[912.5, 774.0]","[573.5, 446.0]"
2,368,"[912.5, 773.0]","[573.5, 446.0]"
2,369,"[912.5, 773.0]","[573.5, 446.0]"
2,370,"[912.5, 773.0]","[572.5, 446.0]"
2,371,"[912.5, 773.0]","[573.5, 445.0]"
2,372,"[912.5, 773.0]","[573.5, 445.0]"
2,373,"[912.5, 773.0]","[572.5, 445.0]"
2,374,"[912.5, 773.0]","[572.5, 445.0]"
2,375,"[912.5, 773.0]","[572.5, 445.0]"
2,376,"[912.5, 773.0]","[572.5, 445.0]"
2,377,"[912.5, 773.0]","[572.5, 445.0]"
2,378,"[912.5, 773.0]","[571.5, 445.0]"
2,379,"[913.5, 773.0]","[571.5, 445.0]"
2,380,"[913.5, 773.0]","[571.5, 445.0]"
2,381,"[912.5, 773.0]","[572.5, 444.0]"
2,382,"[913.5, 773.0]","[571.5, 444.0]"
2,383,"[913.5, 773.0]","[571.5, 444.0]"
2,384,"[912.5, 773.0]","[571.5, 444.0]"
2,385,"[913.5, 773.0]","[570.5, 444.0]"
2,386,"[912.5, 773.0]","[571.5, 443.0]"
2,387,"[913.5, 773.0]","[570.5, 443.0]"
2,388,"[913.5, 773.0]","[570.5, 443.0]"
2,389,"[913.5, 772.0]","[570.5, 443.0]"
2,390,"[913.5, 772.0]","[570.5, 444.0]"
2,391,"[913.5, 772.0]","[570.5, 444.0]"
2,392,"[913.0, 772.0]","[570.0, 443.0]"
2,393,"[913.5, 772.0]","[570.5, 443.0]"
2,394,"[913.5, 772.0]","[570.5, 443.0]"
2,395,"[913.5, 772.0]","[569.5, 443.0]"
2,396,"[914.5, 772.0]","[569.5, 443.0]"
2,397,"[913.5, 772.0]","[569.5, 442.0]"
2,398,"[914.5, 772.0]","[569.5, 442.0]"
2,399,"[914.5, 772.0]","[569.5, 443.0]"
2,400,"[914.5, 772.0]","[568.5, 443.0]"
2,401,"[914.5, 772.0]","[568.5, 443.0]"
2,402,"[914.5, 772.0]","[569.5, 442.0]"
2,403,"[914.5, 772.0]","[568.5, 442.0]"
2,404,"[914.5, 772.0]","[568.5, 442.0]"
2,405,"[915.5, 772.0]","[568.5, 442.0]"
2,406,"[915.5, 772.0]","[568.5, 442.0]"
2,407,"[915.5, 772.0]","[568.5, 442.0]"
2,408,"[915.5, 772.0]","[568.5, 442.0]"
2,409,"[915.5, 772.0]","[568.5, 442.0]"
2,410,"[915.5, 772.0]","[568.5, 442.0]"
2,411,"[915.5, 772.0]","[567.5, 442.0]"
2,412,"[915.5, 772.0]","[568.5, 442.0]"
2,413,"[915.5, 772.0]","[568.5, 442.0]"
2,414,"[915.5, 771.0]","[567.5, 442.0]"
2,415,"[915.5, 771.0]","[567.5, 442.0]"
2,416,"[915.5, 772.0]","[567.5, 442.0]"
2,417,"[916.5, 772.0]","[567.5, 442.0]"
2,418,"[916.5, 772.0]","[566.5, 441.0]"
2,419,"[916.5, 772.0]","[567.5, 441.0]"
2,420,"[916.5, 772.0]","[566.5, 441.0]"
2,421,"[916.5, 771.0]","[566.5, 442.0]"
2,422,"[917.5, 771.0]","[566.5, 441.0]"
2,423,"[917.5, 771.0]","[567.5, 441.0]"
2,424,"[917.5, 771.0]","[567.5, 441.0]"
2,425,"[916.5, 771.0]","[567.5, 441.0]"
2,426,"[917.5, 772.0]","[566.5, 441.0]"
2,427,"[917.5, 771.0]","[566.5, 441.0]"
2,428,"[917.5, 771.0]","[566.5, 441.0]"
2,429,"[917.5, 771.0]","[566.5, 441.0]"
2,430,"[917.5, 771.0]","[566.5, 440.0]"
2,431,"[917.5, 771.0]","[566.5, 441.0]"
2,432,"[917.5, 771.0]","[566.5, 441.0]"
2,433,"[918.5, 771.0]","[565.5, 441.0]"
2,434,"[918.5, 770.0]","[566.5, 441.0]"
2,435,"[918.5, 770.5]","[566.5, 440.5]"
2,436,"[918.5, 770.5]","[565.5, 440.5]"
2,437,"[918.5, 771.0]","[565.5, 441.0]"
2,438,"[919.5, 770.0]","[565.5, 441.0]"
2,439,"[919.5, 770.0]","[565.5, 440.0]"
2,440,"[918.5, 770.0]","[565.5, 440.0]"
2,441,"[919.5, 770.0]","[565.5, 440.0]"
2,442,"[919.5, 770.0]","[564.5, 440.0]"
2,443,"[919.5, 770.0]","[565.5, 440.0]"
2,444,"[919.5, 770.0]","[565.5, 440.0]"
2,445,"[919.5, 770.0]","[564.5, 440.0]"
2,446,"[919.5, 770.0]","[564.5, 439.0]"
2,447,"[919.5, 770.0]","[564.5, 440.0]"
2,448,"[919.5, 769.0]","[564.5, 440.0]"
2,449,"[920.5, 770.0]","[564.5, 440.0]"
2,450,"[919.5, 770.0]","[564.5, 439.0]"
2,451,"[920.5, 770.0]","[564.5, 440.0]"
2,452,"[920.5, 769.0]","[564.5, 440.0]"
2,453,"[920.5, 769.0]","[564.5, 440.0]"
2,454,"[920.5, 769.0]","[564.5, 440.0]"
2,455,"[920.5, 769.0]","[564.5, 440.0]"
2,456,"[920.5, 769.0]","[563.5, 440.0]"
2,457,"[921.5, 769.0]","[564.5, 439.0]"
2,458,"[920.5, 769.0]","[564.5, 439.0]"
2,459,"[921.5, 769.0]","[564.5, 439.0]"
2,460,"[921.5, 769.0]","[564.5, 439.0]"
2,461,"[921.5, 769.0]","[564.5, 440.0]"
2,462,"[922.5, 769.0]","[564.5, 439.0]"
2,463,"[922.5, 768.0]","[564.5, 439.0]"
2,464,"[922.5, 768.0]","[563.5, 439.0]"
2,465,"[922.5, 768.0]","[564.5, 439.0]"
2,466,"[922.5, 768.0]","[563.5, 439.0]"
2,467,"[922.5, 768.0]","[563.5, 439.0]"
2,468,"[922.5, 768.0]","[564.5, 439.0]"
2,469,"[922.5, 768.0]","[564.5, 439.0]"
2,470,"[923.5, 768.0]","[563.5, 439.0]"
2,471,"[923.5, 767.0]","[563.5, 439.0]"
2,472,"[922.5, 767.0]","[564.5, 439.0]"
2,473,"[923.5, 767.0]","[564.5, 439.0]"
2,474,"[923.5, 767.0]","[562.5, 439.0]"
2,475,"[922.5, 767.0]","[562.5, 439.0]"
2,476,"[922.5, 767.0]","[561.5, 439.0]"
2,477,"[923.5, 767.0]","[560.5, 439.0]"
2,478,"[923.5, 767.0]","[560.5, 439.0]"
2,479,"[923.5, 767.0]","[560.5, 439.0]"
2,480,"[924.5, 767.0]","[560.5, 439.0]"
2,481,"[924.5, 767.0]","[561.5, 439.0]"
2,482,"[924.5, 767.0]","[561.5, 438.0]"
2,483,"[923.5, 767.0]","[561.5, 439.0]"
2,484,"[924.5, 767.0]","[561.5, 439.0]"
2,485,"[924.5, 767.0]","[560.5, 439.0]"
2,486,"[923.5, 767.0]","[560.5, 438.0]"
2,487,"[924.5, 766.0]","[560.5, 438.0]"
2,488,"[924.5, 766.0]","[560.5, 438.0]"
2,489,"[924.5, 766.0]","[559.5, 438.0]"
2,490,"[924.5, 766.0]","[560.5, 438.0]"
2,491,"[924.5, 766.0]","[559.5, 438.0]"
2,492,"[924.5, 766.0]","[559.5, 438.0]"
2,493,"[924.5, 765.0]","[559.5, 439.0]"
2,494,"[924.5, 765.0]","[560.5, 438.0]"
2,495,"[924.5, 765.0]","[559.5, 438.0]"
2,496,"[924.5, 765.0]","[559.5, 438.0]"
2,497,"[925.5, 765.0]","[559.5, 439.0]"
2,498,"[925.5, 765.0]","[559.5, 438.0]"
