TimeStep,KilobotID,X,Y,Theta
576,14,120,304,3.89
576,15,36,738,5.15
576,16,844,784,1.93
576,17,441,325,4.98
576,18,685,635,0.28
576,19,569,473,3.22
576,20,786,77,2.48
576,21,39,728,3.76
576,22,971,13,4.2
576,23,518,605,6.0
576,24,364,640,0.28
576,25,585,547,1.29
576,26,125,736,1.39
576,27,264,534,0.57
576,28,936,630,4.51
576,29,476,607,0.17
576,30,838,104,4.5
576,31,104,747,2.64
576,32,701,60,2.1
576,33,695,748,2.32
576,34,113,541,1.85
576,35,706,411,0.26
576,36,479,145,3.96
576,37,3,198,3.93
576,38,754,84,0.07
576,39,905,563,0.78
576,40,605,441,6.06
576,41,720,562,4.18
576,42,520,204,2.35
576,43,72,298,5.93
576,44,223,589,5.04
576,45,783,594,1.82
576,46,212,759,3.63
576,47,38,517,2.93
576,48,272,725,3.17
576,49,148,747,2.48
582,0,602,371,1.29
582,1,918,648,2.45
582,2,670,201,4.9
582,3,920,706,5.96
582,4,557,744,2.26
582,5,626,164,4.73
582,6,656,436,3.61
582,7,547,519,3.82
582,8,369,365,1.93
582,9,592,625,3.13
582,10,847,559,4.2
582,11,193,716,0.15
582,12,862,10,1.4
582,13,157,60,4.17
582,14,105,290,3.89
582,15,36,738,5.15
582,16,844,784,1.93
582,17,446,305,4.98
582,18,704,641,0.28
582,19,553,472,3.22
582,20,770,90,2.48
582,21,23,716,3.76
582,22,961,796,4.2
582,23,538,599,6.0
582,24,383,645,0.28
582,25,590,563,1.29
582,26,128,752,5.71
582,27,281,544,0.57
582,28,932,611,0.53
582,29,496,611,0.17
582,30,834,85,4.5
582,31,104,747,2.64
582,32,691,78,2.1
582,33,682,762,2.32
582,34,107,560,1.85
582,35,725,417,0.26
582,36,466,130,3.96
582,37,3,198,3.93
582,38,774,85,0.07
582,39,919,577,0.78
582,40,625,436,6.06
582,41,710,544,4.18
582,42,506,219,2.35
582,43,91,291,5.93
582,44,230,570,5.04
582,45,778,614,1.82
582,46,195,749,3.63
582,47,18,521,2.93
582,48,252,725,3.17
582,49,148,747,2.48
588,0,605,384,1.29
588,1,918,648,2.45
588,2,673,181,4.9
588,3,920,706,5.96
588,4,544,760,2.26
588,5,626,164,4.73
588,6,638,426,3.61
588,7,547,519,3.82
588,8,362,384,1.93
588,9,592,625,3.13
588,10,837,542,4.2
588,11,213,719,0.15
588,12,865,30,1.4
588,13,147,43,4.17
588,14,90,277,3.89
588,15,36,738,5.15
588,16,844,784,1.93
588,17,452,286,4.98
588,18,711,643,3.04
588,19,533,470,3.22
588,20,754,102,2.48
588,21,7,705,3.76
588,22,952,778,4.2
588,23,557,593,6.0
588,24,403,651,0.28
588,25,595,582,1.29
588,26,128,752,5.71
588,27,298,555,0.57
588,28,932,611,0.53
588,29,516,614,0.17
588,30,829,65,4.5
588,31,89,755,2.64
588,32,686,86,1.16
588,33,671,775,2.17
588,34,102,580,1.85
588,35,745,422,0.26
588,36,452,116,3.96
588,37,3,198,3.93
588,38,794,86,0.07
588,39,933,591,0.78
588,40,644,432,6.06
588,41,700,527,4.18
588,42,492,233,2.35
588,43,110,284,5.93
588,44,236,552,5.04
588,45,777,617,2.37
588,46,177,740,3.63
588,47,999,525,2.93
588,48,232,724,3.17
588,49,148,747,2.48
594,0,611,403,1.29
594,1,918,648,2.45
594,2,677,161,0.91
594,3,930,702,5.96
594,4,532,775,2.26
594,5,626,164,4.73
594,6,635,425,2.7
594,7,547,519,3.82
594,8,355,403,1.93
594,9,585,625,3.13
594,10,828,524,4.2
594,11,233,722,0.15
594,12,869,50,1.4
594,13,136,26,4.17
594,14,78,265,0.9
594,15,36,738,5.15
594,16,844,784,1.93
594,17,455,273,0.26
594,18,711,643,3.04
594,19,513,469,3.22
594,20,739,114,2.48
594,21,990,693,3.76
594,22,942,761,4.2
594,23,576,588,6.0
594,24,422,656,0.28
594,25,601,601,1.29
594,26,128,752,5.71
594,27,315,566,0.57
594,28,932,611,0.53
594,29,536,618,0.17
594,30,825,46,4.5
594,31,72,764,2.64
594,32,686,86,1.16
594,33,671,775,2.17
594,34,96,599,1.85
594,35,764,427,0.26
594,36,438,101,3.96
594,37,3,198,3.93
594,38,808,87,5.54
594,39,947,605,0.78
594,40,664,427,6.06
594,41,689,510,4.18
594,42,478,247,2.35
594,43,129,277,5.93
594,44,242,533,5.04
594,45,777,617,2.37
594,46,159,731,3.63
594,47,979,529,2.93
594,48,212,724,3.17
594,49,148,747,2.48
600,0,617,423,1.29
600,1,908,657,2.45
600,2,677,161,0.91
600,3,949,696,5.96
600,4,519,790,2.26
600,5,626,164,4.73
600,6,635,425,2.7
600,7,547,519,3.82
600,8,348,421,1.93
600,9,565,625,3.13
600,10,818,507,4.2
600,11,253,725,0.15
600,12,872,70,1.4
600,13,126,8,4.17
600,14,78,265,0.9
600,15,36,738,5.15
600,16,840,797,1.93
600,17,455,273,0.26
600,18,711,643,3.04
600,19,493,467,3.22
600,20,723,126,2.48
600,21,974,682,3.76
600,22,932,743,4.2
600,23,595,582,6.0
600,24,441,662,0.28
600,25,606,621,1.29
600,26,128,752,5.71
600,27,331,577,0.57
600,28,932,611,0.53
600,29,555,621,0.17
600,30,821,26,4.5
600,31,54,774,2.64
600,32,686,86,1.16
600,33,671,775,2.17
600,34,91,618,1.85
600,35,783,432,0.26
600,36,425,86,3.96
600,37,3,198,3.93
600,38,808,87,5.54
600,39,962,619,0.78
600,40,683,423,6.06
600,41,684,501,4.84
600,42,464,261,2.35
600,43,148,270,5.93
600,44,249,514,5.04
600,45,777,617,2.37
600,46,142,721,3.63
600,47,960,534,2.93
600,48,192,723,3.17
600,49,145,749,2.48
606,0,622,442,1.29
606,1,893,669,2.45
606,2,677,161,0.91
606,3,968,690,5.96
606,4,506,6,2.26
606,5,626,144,4.73
606,6,635,425,2.7
606,7,544,517,3.82
606,8,341,440,1.93
606,9,545,626,3.13
606,10,808,490,4.2
606,11,272,728,0.15
606,12,875,89,1.4
606,13,116,791,4.17
606,14,78,265,0.9
606,15,39,732,5.15
606,16,833,15,1.93
606,17,455,273,0.26
606,18,711,643,3.04
606,19,473,466,3.22
606,20,707,139,2.48
606,21,958,670,3.76
606,22,929,738,3.15
606,23,615,577,6.0
606,24,460,668,0.28
606,25,612,640,1.29
606,26,128,752,5.71
606,27,348,588,0.57
606,28,932,611,0.53
606,29,575,624,0.17
606,30,817,7,4.5
606,31,37,783,2.64
606,32,686,86,1.16
606,33,671,775,2.17
606,34,85,637,1.85
606,35,803,438,0.26
606,36,411,72,3.96
606,37,991,186,3.93
606,38,808,87,5.54
606,39,976,633,0.78
606,40,703,419,6.06
606,41,684,501,4.84
606,42,450,275,2.35
606,43,166,263,5.93
606,44,255,495,5.04
606,45,777,617,2.37
606,46,124,712,3.63
606,47,940,538,2.93
606,48,172,723,3.17
606,49,129,761,2.48
612,0,628,461,1.29
612,1,877,682,2.45
612,2,677,161,0.91
612,3,987,683,5.96
612,4,493,21,2.26
612,5,627,124,4.73
612,6,635,425,2.7
612,7,528,504,3.82
612,8,334,459,1.93
612,9,525,626,3.13
612,10,798,472,4.2
612,11,292,731,0.15
612,12,879,109,1.4
612,13,105,774,4.17
612,14,78,265,0.9
612,15,48,714,5.15
612,16,826,34,1.93
612,17,455,273,0.26
612,18,711,643,3.04
612,19,453,464,3.22
612,20,691,151,2.48
612,21,941,658,3.76
612,22,929,738,3.15
612,23,618,576,4.89
612,24,479,673,0.28
612,25,617,659,1.29
612,26,131,750,5.71
612,27,365,598,0.57
612,28,932,611,0.53
612,29,595,628,0.17
612,30,815,797,4.0
612,31,19,793,2.64
612,32,686,86,1.16
612,33,671,775,2.17
612,34,79,656,4.84
612,35,822,443,0.26
612,36,402,62,4.69
612,37,977,172,3.93
612,38,808,87,5.54
612,39,990,647,0.78
612,40,722,414,6.06
612,41,684,501,4.84
612,42,436,290,2.35
612,43,185,257,5.93
612,44,262,476,5.04
612,45,777,617,2.37
612,46,106,702,3.63
612,47,921,542,2.93
612,48,152,722,3.17
612,49,114,773,2.48
618,0,633,480,1.29
618,1,862,695,2.45
618,2,677,161,0.91
618,3,6,677,5.96
618,4,480,36,2.26
618,5,627,104,4.73
618,6,635,425,2.7
618,7,513,492,3.82
618,8,327,478,1.93
618,9,505,626,3.13
618,10,788,455,4.2
618,11,312,734,0.15
618,12,882,129,1.4
618,13,95,757,4.17
618,14,78,265,0.9
618,15,56,696,5.15
618,16,819,53,1.93
618,17,455,273,0.26
618,18,697,644,3.04
618,19,433,462,3.22
618,20,675,163,2.48
618,21,925,647,3.76
618,22,929,738,3.15
618,23,618,576,4.89
618,24,499,679,0.28
618,25,621,672,2.27
618,26,147,740,5.71
618,27,382,609,0.57
618,28,950,621,0.53
618,29,614,631,0.17
618,30,815,797,4.0
618,31,2,2,2.64
618,32,690,95,1.16
618,33,669,777,2.17
618,34,79,656,4.84
618,35,841,448,0.26
618,36,402,62,4.69
618,37,963,158,3.93
618,38,808,87,5.54
618,39,4,661,0.78
618,40,742,410,6.06
618,41,684,501,4.84
618,42,421,304,2.35
618,43,204,250,5.93
618,44,268,457,5.04
618,45,765,629,2.37
618,46,89,693,3.63
618,47,901,546,2.93
618,48,132,722,3.17
618,49,98,786,2.48
624,0,639,499,1.29
624,1,846,708,2.45
624,2,677,161,0.91
624,3,25,671,5.96
624,4,468,52,2.26
624,5,627,84,4.73
624,6,620,432,2.7
624,7,497,479,3.82
624,8,321,496,1.93
624,9,485,626,3.13
624,10,778,437,4.2
624,11,332,738,0.15
624,12,885,148,1.4
624,13,85,740,4.17
624,14,80,268,0.9
624,15,65,678,5.15
624,16,812,71,1.93
624,17,462,275,0.26
624,18,677,646,3.04
624,19,413,461,3.22
624,20,660,176,2.48
624,21,909,635,3.76
624,22,929,738,3.15
624,23,618,576,4.89
624,24,518,684,0.28
624,25,621,672,2.27
624,26,164,729,5.71
624,27,399,620,0.57
624,28,967,631,0.53
624,29,634,634,0.17
624,30,815,797,4.0
624,31,984,12,2.64
624,32,698,114,1.16
624,33,657,794,2.17
624,34,79,656,4.84
624,35,861,453,0.26
624,36,402,62,4.69
624,37,949,143,3.93
624,38,813,83,5.54
624,39,18,676,0.78
624,40,761,405,6.06
624,41,684,501,4.84
624,42,407,318,2.35
624,43,223,243,5.93
624,44,274,438,5.04
624,45,751,643,2.37
624,46,71,684,3.63
624,47,881,550,2.93
624,48,112,721,3.17
624,49,82,798,2.48
630,0,645,519,1.29
630,1,831,721,2.45
630,2,689,177,0.91
630,3,34,668,4.08
630,4,455,67,2.26
630,5,627,64,4.73
630,6,611,436,0.94
630,7,482,467,3.82
630,8,314,515,1.93
630,9,465,626,3.13
630,10,768,420,4.2
630,11,352,741,0.15
630,12,889,168,1.4
630,13,74,723,4.17
630,14,93,284,0.9
630,15,73,660,5.15
630,16,805,90,1.93
630,17,481,280,0.26
630,18,657,648,3.04
630,19,393,459,3.22
630,20,644,188,2.48
630,21,892,624,3.76
630,22,929,738,3.15
630,23,618,576,4.89
630,24,537,690,0.28
630,25,621,672,2.27
630,26,181,718,5.71
630,27,416,631,0.57
630,28,984,641,0.53
630,29,654,638,0.17
630,30,815,797,4.0
630,31,966,21,2.64
630,32,706,132,1.16
630,33,646,10,2.17
630,34,79,656,4.84
630,35,880,458,0.26
630,36,402,62,4.69
630,37,935,129,3.93
630,38,827,69,5.54
630,39,23,680,0.25
630,40,781,401,6.06
630,41,686,491,4.84
630,42,393,332,2.35
630,43,241,236,5.93
630,44,281,419,6.0
630,45,737,657,2.37
630,46,53,674,3.63
630,47,862,555,2.93
630,48,92,721,3.17
630,49,66,10,2.48
636,0,648,531,4.49
636,1,816,733,2.45
636,2,702,193,0.91
636,3,34,668,4.08
636,4,442,82,2.26
636,5,628,44,4.73
636,6,611,436,0.94
636,7,474,461,0.67
636,8,307,534,1.93
636,9,445,627,3.13
636,10,759,403,4.2
636,11,371,744,0.15
636,12,892,188,1.4
636,13,64,706,4.17
636,14,105,299,0.9
636,15,82,641,5.15
636,16,798,109,1.93
636,17,501,285,0.26
636,18,638,650,3.04
636,19,373,458,3.22
636,20,628,200,5.04
636,21,876,612,3.76
636,22,915,738,3.15
636,23,618,576,4.89
636,24,556,696,0.28
636,25,621,672,2.27
636,26,198,707,5.71
636,27,432,642,0.57
636,28,1,651,0.53
636,29,674,641,0.17
636,30,815,797,4.0
636,31,949,31,2.64
636,32,714,150,1.16
636,33,635,27,2.17
636,34,79,656,4.84
636,35,899,464,0.26
636,36,402,62,4.69
636,37,921,115,3.93
636,38,842,55,5.54
636,39,23,680,0.25
636,40,800,396,6.06
636,41,688,472,4.84
636,42,379,346,2.35
636,43,260,229,5.93
636,44,281,419,6.0
636,45,722,671,2.37
636,46,36,665,2.64
636,47,842,559,2.93
636,48,72,720,3.17
636,49,51,22,2.48
642,0,648,531,4.49
642,1,800,746,2.45
642,2,714,209,0.91
642,3,34,668,4.08
642,4,429,98,2.26
642,5,628,24,4.73
642,6,611,436,0.94
642,7,474,461,0.67
642,8,300,553,1.93
642,9,425,627,3.13
642,10,749,385,4.2
642,11,388,746,1.31
642,12,895,208,1.4
642,13,53,689,4.17
642,14,118,315,0.9
642,15,90,623,5.15
642,16,791,128,1.93
642,17,520,290,0.26
642,18,618,652,3.04
642,19,353,456,3.22
642,20,628,200,5.04
642,21,860,601,3.76
642,22,895,737,3.15
642,23,621,559,4.89
642,24,575,701,0.28
642,25,621,672,2.27
642,26,215,696,5.71
642,27,449,652,0.57
642,28,18,661,0.53
642,29,693,645,0.17
642,30,808,789,4.0
642,31,943,34,2.21
642,32,722,169,1.16
642,33,624,44,2.17
642,34,79,656,4.84
642,35,918,469,0.26
642,36,402,55,4.69
642,37,907,101,3.93
642,38,857,42,5.54
642,39,23,680,0.25
642,40,820,392,6.06
642,41,691,452,4.84
642,42,365,361,2.35
642,43,270,226,1.56
642,44,281,419,6.0
642,45,708,684,2.37
642,46,36,665,2.64
642,47,823,563,2.93
642,48,52,720,3.17
642,49,35,35,2.48
648,0,648,531,4.49
648,1,785,759,2.45
648,2,726,225,0.91
648,3,34,668,4.08
648,4,416,113,2.26
648,5,628,4,4.73
648,6,611,436,0.94
648,7,474,461,0.67
648,8,293,571,1.93
648,9,405,627,3.13
648,10,739,368,4.2
648,11,388,746,1.31
648,12,899,227,1.4
648,13,43,672,4.17
648,14,130,331,0.9
648,15,99,605,5.15
648,16,784,146,1.93
648,17,539,296,0.26
648,18,598,654,3.04
648,19,333,454,3.22
648,20,628,200,5.04
648,21,844,589,3.76
648,22,875,737,3.15
648,23,624,540,4.89
648,24,595,707,0.28
648,25,617,677,2.27
648,26,231,685,5.71
648,27,466,663,0.57
648,28,36,672,0.53
648,29,713,648,0.17
648,30,795,774,4.0
648,31,943,34,2.21
648,32,730,187,1.16
648,33,612,60,2.17
648,34,82,637,4.84
648,35,938,474,0.26
648,36,401,35,4.69
648,37,892,87,3.93
648,38,871,28,5.54
648,39,23,680,0.25
648,40,839,388,6.06
648,41,693,432,4.84
648,42,351,375,2.35
648,43,270,226,1.56
648,44,281,419,6.0
648,45,694,698,2.37
648,46,36,665,2.64
648,47,803,567,2.93
648,48,32,719,3.17
648,49,24,43,2.73
654,0,648,531,4.49
654,1,769,772,2.45
654,2,739,240,0.91
654,3,34,668,4.08
654,4,404,129,2.26
654,5,629,784,4.73
654,6,611,436,0.94
654,7,474,461,0.67
654,8,286,590,1.93
654,9,402,627,0.18
654,10,729,350,4.2
654,11,388,746,1.31
654,12,902,247,1.4
654,13,33,654,4.17
654,14,142,346,0.9
654,15,107,587,5.15
654,16,782,150,5.78
654,17,559,301,0.26
654,18,578,656,3.04
654,19,314,453,3.22
654,20,628,200,5.04
654,21,827,577,3.76
654,22,855,737,3.15
654,23,628,520,4.89
654,24,614,712,0.28
654,25,604,692,2.27
654,26,248,674,5.71
654,27,483,674,0.57
654,28,53,682,0.53
654,29,733,651,0.17
654,30,782,759,4.0
654,31,943,34,2.21
654,32,738,205,1.16
654,33,601,77,2.17
654,34,84,617,4.84
654,35,957,479,0.26
654,36,401,15,4.69
654,37,878,72,3.93
654,38,886,15,5.54
654,39,23,680,0.25
654,40,859,383,6.06
654,41,696,412,4.84
654,42,337,389,2.35
654,43,270,226,1.56
654,44,281,419,6.0
654,45,679,712,2.37
654,46,36,665,2.64
654,47,784,571,2.93
654,48,12,719,3.17
654,49,24,43,2.73
660,0,648,531,4.49
660,1,754,784,2.45
660,2,751,256,0.91
660,3,28,659,4.08
660,4,391,144,2.26
660,5,629,771,0.64
660,6,617,444,0.94
660,7,474,461,0.67
660,8,279,609,1.93
660,9,402,627,0.18
660,10,719,333,4.2
660,11,388,746,1.31
660,12,906,267,1.4
660,13,22,637,4.17
660,14,155,362,0.9
660,15,115,569,5.15
660,16,782,150,5.78
660,17,578,306,0.26
660,18,558,658,3.04
660,19,294,451,3.22
660,20,628,200,5.04
660,21,811,566,3.76
660,22,835,737,3.15
660,23,632,500,4.89
660,24,633,718,0.28
660,25,591,707,2.27
660,26,265,664,5.71
660,27,500,685,0.57
660,28,70,692,0.53
660,29,752,655,0.17
660,30,769,744,4.0
660,31,943,34,2.21
660,32,746,224,1.16
660,33,590,93,2.17
660,34,87,597,4.84
660,35,963,481,0.0
660,36,401,5,5.78
660,37,864,58,3.93
660,38,901,1,5.54
660,39,36,684,0.25
660,40,878,379,6.06
660,41,698,392,4.84
660,42,323,403,2.35
660,43,270,226,1.56
660,44,281,419,6.0
660,45,665,726,2.37
660,46,36,665,2.64
660,47,764,575,2.93
660,48,992,718,3.17
660,49,24,43,2.73
666,0,647,525,4.49
666,1,739,797,2.45
666,2,763,272,0.91
666,3,16,643,4.08
666,4,380,157,4.71
666,5,629,771,0.64
666,6,629,461,0.94
666,7,482,467,0.67
666,8,272,628,1.93
666,9,402,627,0.18
666,10,709,316,4.2
666,11,388,746,1.31
666,12,909,286,1.4
666,13,12,620,4.17
666,14,167,378,0.9
666,15,120,560,2.73
666,16,782,150,5.78
666,17,581,307,3.67
666,18,538,660,3.04
666,19,274,450,3.22
666,20,628,200,5.04
666,21,795,554,3.76
666,22,815,737,3.15
666,23,635,481,4.89
666,24,652,724,0.28
666,25,578,723,2.27
666,26,282,653,5.71
666,27,516,696,0.57
666,28,87,702,0.53
666,29,772,658,6.02
666,30,756,729,4.0
666,31,943,34,2.21
666,32,754,242,1.16
666,33,579,110,2.17
666,34,89,577,4.84
666,35,963,481,0.0
666,36,401,5,5.78
666,37,850,44,3.93
666,38,915,788,5.54
666,39,55,689,0.25
666,40,898,374,6.06
666,41,701,372,4.84
666,42,309,417,2.35
666,43,270,226,1.56
666,44,300,413,6.0
666,45,651,740,2.37
666,46,36,665,2.64
666,47,745,580,2.93
666,48,972,718,3.17
666,49,24,43,2.73
672,0,642,505,4.49
672,1,723,10,2.45
672,2,776,288,0.91
672,3,5,627,4.08
672,4,380,157,4.71
672,5,629,771,0.64
672,6,641,477,0.94
672,7,497,479,0.67
672,8,265,646,1.93
672,9,402,627,0.18
672,10,699,298,4.2
672,11,389,749,1.31
672,12,912,306,1.4
672,13,2,603,4.17
672,14,174,385,6.19
672,15,120,560,2.73
672,16,782,150,5.78
672,17,581,307,3.67
672,18,518,662,3.04
672,19,254,448,3.22
672,20,635,181,5.04
672,21,778,543,3.76
672,22,795,737,3.15
672,23,639,461,4.89
672,24,671,729,0.28
672,25,565,738,2.27
672,26,299,642,5.71
672,27,533,707,0.57
672,28,105,712,0.53
672,29,772,658,6.02
672,30,743,713,4.0
672,31,935,45,2.21
672,32,762,260,1.16
672,33,567,126,2.17
672,34,92,557,4.84
672,35,963,481,0.0
672,36,401,5,5.78
672,37,836,30,3.93
672,38,930,774,5.54
672,39,75,694,0.25
672,40,917,370,6.06
672,41,704,353,4.84
672,42,295,431,2.35
672,43,270,236,1.56
672,44,319,408,6.0
672,45,636,754,2.37
672,46,18,675,2.64
672,47,725,584,2.93
672,48,952,717,3.17
672,49,24,43,2.73
678,0,638,486,4.49
678,1,708,23,2.45
678,2,788,303,0.91
678,3,993,611,4.08
678,4,380,157,4.71
678,5,629,771,0.64
678,6,652,493,0.94
678,7,513,492,0.67
678,8,258,665,1.93
678,9,402,627,0.18
678,10,691,284,4.98
678,11,394,769,1.31
678,12,916,326,1.4
678,13,991,586,4.17
678,14,174,385,6.19
678,15,120,560,2.73
678,16,782,150,5.78
678,17,581,307,3.67
678,18,498,664,3.04
678,19,244,447,3.12
678,20,641,162,5.04
678,21,773,539,1.41
678,22,775,737,3.15
678,23,642,441,4.89
678,24,691,735,0.28
678,25,552,753,2.27
678,26,316,631,5.71
678,27,550,717,0.57
678,28,122,722,0.53
678,29,772,658,6.02
678,30,730,698,4.0
678,31,923,61,2.21
678,32,770,279,1.16
678,33,556,143,2.17
678,34,94,537,4.84
678,35,963,481,0.0
678,36,401,5,5.78
678,37,822,16,3.93
678,38,945,760,5.54
678,39,94,698,0.25
678,40,937,365,6.06
678,41,706,333,4.84
678,42,280,446,2.35
678,43,270,256,1.56
678,44,338,402,6.0
678,45,622,768,2.37
678,46,1,684,2.64
678,47,705,588,2.93
678,48,932,717,3.17
678,49,18,46,2.73
684,0,633,466,4.49
684,1,693,36,2.45
684,2,800,319,0.91
684,3,981,595,4.08
684,4,380,157,4.71
684,5,629,771,0.64
684,6,664,509,0.94
684,7,529,504,0.67
684,8,251,684,1.93
684,9,418,630,0.18
684,10,691,284,4.98
684,11,399,788,1.31
684,12,919,346,1.4
684,13,981,569,4.17
684,14,174,385,6.19
684,15,120,560,2.73
684,16,797,142,5.78
684,17,581,307,3.67
684,18,482,666,0.63
684,19,244,447,3.12
684,20,647,143,5.04
684,21,773,539,1.41
684,22,755,737,3.15
684,23,646,422,4.89
684,24,710,740,0.28
684,25,539,769,2.27
684,26,332,620,5.71
684,27,567,728,0.57
684,28,139,732,0.53
684,29,772,658,6.02
684,30,717,683,4.0
684,31,911,77,2.21
684,32,777,294,3.8
684,33,545,159,2.17
684,34,97,518,4.84
684,35,963,481,0.0
684,36,401,5,5.78
684,37,808,1,3.93
684,38,960,747,5.54
684,39,113,703,0.25
684,40,956,361,6.06
684,41,709,313,4.84
684,42,266,460,2.35
684,43,270,276,1.56
684,44,357,396,6.0
684,45,608,782,2.37
684,46,983,694,2.64
684,47,686,592,2.93
684,48,912,716,3.17
684,49,0,54,2.73
690,0,629,447,4.49
690,1,677,48,2.45
690,2,813,335,0.91
690,3,969,579,4.08
690,4,380,157,4.71
690,5,634,775,0.64
690,6,676,525,0.94
690,7,544,516,0.67
690,8,244,703,1.93
690,9,438,634,0.18
690,10,691,284,4.98
690,11,404,7,1.31
690,12,922,365,1.4
690,13,971,552,4.17
690,14,174,385,6.19
690,15,120,560,2.73
690,16,815,132,5.78
690,17,581,307,3.67
690,18,482,666,0.63
690,19,244,447,3.12
690,20,654,125,5.04
690,21,773,539,1.41
690,22,735,737,3.15
690,23,650,402,4.89
690,24,729,746,0.28
690,25,527,784,2.27
690,26,349,609,5.71
690,27,584,739,0.57
690,28,156,742,0.53
690,29,772,658,6.02
690,30,704,668,4.0
690,31,899,93,2.21
690,32,777,294,3.8
690,33,534,176,2.17
690,34,99,498,4.84
690,35,977,481,0.0
690,36,409,1,5.78
690,37,794,787,3.93
690,38,974,733,5.54
690,39,133,708,0.25
690,40,976,357,3.81
690,41,711,293,4.84
690,42,252,474,2.35
690,43,270,296,1.56
690,44,377,391,6.0
690,45,594,796,2.37
690,46,966,703,2.64
690,47,666,596,2.93
690,48,892,716,3.17
690,49,981,62,2.73
696,0,624,427,4.49
696,1,662,61,2.45
696,2,825,351,0.91
696,3,957,563,4.08
696,4,380,153,4.71
696,5,650,787,0.64
696,6,688,541,0.94
696,7,560,529,0.67
696,8,243,706,5.85
696,9,457,637,0.18
696,10,691,284,4.98
696,11,410,27,1.31
696,12,926,385,1.4
696,13,960,535,4.17
696,14,174,385,6.19
696,15,111,564,2.73
696,16,832,122,5.78
696,17,567,298,3.67
696,18,482,666,0.63
696,19,244,447,3.12
696,20,660,106,5.04
696,21,773,539,1.41
696,22,729,736,5.7
696,23,653,382,4.89
696,24,748,752,0.28
696,25,514,799,2.27
696,26,366,599,5.71
696,27,601,750,0.57
696,28,174,753,0.53
696,29,772,658,6.02
696,30,691,653,4.0
696,31,887,109,2.21
696,32,777,294,3.8
696,33,523,192,2.17
696,34,101,478,4.84
696,35,997,481,0.0
696,36,427,791,5.78
696,37,780,773,3.93
696,38,989,720,5.54
696,39,152,713,0.25
696,40,976,357,3.81
696,41,714,273,4.84
696,42,238,488,2.35
696,43,271,316,1.56
696,44,396,385,6.0
696,45,579,10,2.37
696,46,948,713,2.64
696,47,663,597,5.82
696,48,872,715,3.17
696,49,963,70,2.73
702,0,620,408,4.49
702,1,646,74,2.45
702,2,837,366,0.91
702,3,945,547,4.08
702,4,380,133,4.71
702,5,666,799,0.64
702,6,700,557,0.94
702,7,576,541,0.67
702,8,243,706,5.85
702,9,477,641,0.18
702,10,691,284,4.98
702,11,415,46,1.31
702,12,929,405,1.4
702,13,955,526,4.74
702,14,184,385,6.19
702,15,92,572,2.73
702,16,850,113,5.78
702,17,549,288,3.67
702,18,482,666,0.63
702,19,244,447,3.12
702,20,667,87,5.04
702,21,773,539,1.41
702,22,729,736,5.7
702,23,657,363,4.89
702,24,767,757,0.28
702,25,501,14,2.27
702,26,383,588,5.71
702,27,617,761,0.57
702,28,191,763,0.53
702,29,791,653,6.02
702,30,678,638,4.0
702,31,875,125,2.21
702,32,777,294,3.8
702,33,511,209,2.17
702,34,103,465,1.49
702,35,17,481,0.0
702,36,445,781,5.78
702,37,766,759,3.93
702,38,4,706,5.54
702,39,172,718,0.25
702,40,976,357,3.81
702,41,716,253,4.84
702,42,229,498,1.4
702,43,271,336,4.87
702,44,415,380,6.0
702,45,565,24,2.37
702,46,930,723,2.64
702,47,663,597,5.82
702,48,866,715,3.65
702,49,945,77,2.73
708,0,615,388,4.49
708,1,631,87,2.45
708,2,849,382,0.91
708,3,934,530,4.08
708,4,380,113,4.71
708,5,682,11,0.64
708,6,712,573,0.94
708,7,591,554,0.67
708,8,243,706,5.85
708,9,497,644,0.18
708,10,692,280,4.98
708,11,420,65,1.31
708,12,932,424,1.4
708,13,955,526,4.74
708,14,203,383,6.19
708,15,74,580,2.73
708,16,867,103,5.78
708,17,532,278,3.67
708,18,482,666,0.63
708,19,234,448,3.12
708,20,673,68,5.04
708,21,775,552,1.41
708,22,729,736,5.7
708,23,660,343,4.89
708,24,787,763,0.28
708,25,488,30,2.27
708,26,400,577,5.71
708,27,634,771,0.57
708,28,208,773,0.53
708,29,811,648,6.02
708,30,665,622,4.0
708,31,863,141,2.21
708,32,777,294,3.8
708,33,500,226,2.17
708,34,103,465,1.49
708,35,37,481,0.0
708,36,462,772,5.78
708,37,763,756,5.35
708,38,18,693,0.81
708,39,191,723,0.25
708,40,976,357,3.81
708,41,719,234,4.84
708,42,229,498,1.4
708,43,271,336,4.87
708,44,434,374,6.0
708,45,551,38,2.37
708,46,913,732,2.64
708,47,663,597,5.82
708,48,866,715,3.65
708,49,926,85,2.73
714,0,611,369,4.49
714,1,616,100,2.45
714,2,862,398,0.91
714,3,922,514,4.08
714,4,380,93,4.71
714,5,698,23,4.5
714,6,724,589,0.94
714,7,607,566,0.67
714,8,243,706,5.85
714,9,517,648,0.18
714,10,697,261,4.98
714,11,425,85,1.31
714,12,936,444,1.4
714,13,955,526,4.74
714,14,223,381,6.19
714,15,56,588,2.73
714,16,885,94,5.78
714,17,515,268,3.67
714,18,484,668,0.63
714,19,214,448,3.12
714,20,680,49,5.04
714,21,778,572,1.41
714,22,729,736,5.7
714,23,664,323,4.89
714,24,806,768,0.28
714,25,475,45,2.27
714,26,416,566,5.71
714,27,651,782,0.57
